title|category|lat|lng
カミリアン病院||13.7393388889|100.583755556
六連島||33.9752777778|130.865277778
八宝山駅|railwaystation|39.905|116.231
東山手||32.7352916667|129.874608333
南山手||32.7350888889|129.869127778
プィタロヴォ|city|57.0666666667|27.9
ネヴェリ|city|56.0166666667|29.9333333333
セーベジ|city|56.2833333333|28.4833333333
キバレ県|adm1st|0.983333333333|31.0833333333
ラファフ||31.2886111111|34.2519444444
ハーンユーニス||32.3441666667|34.3030555556
アモールバッハ||49.6441666667|9.22027777778
水戸平成学園高等学校||36.3839833333|140.468608333
ソルタヴァラ|city|61.7|30.6666666667
栃木県立日光霧降アイスアリーナ||36.7602777778|139.610277778
公立岩瀬病院||37.2947222222|140.374444444
日岡山公園||34.7789722222|134.86325
亀岡市立亀岡小学校||35.0113888889|135.579055556
緑島空港||22.6738527778|121.466480556
須賀川アリーナ|landmark|37.2916944444|140.355972222
アッペンツェル||47.3333333333|9.41666666667
独立行政法人国立病院機構豊橋医療センター||34.7455555556|137.435277778
中吾妻山|mountain|37.7155833333|140.185694444
田中神社 (高島市)||35.338|136.005
マールボロ・ロード駅|railwaystation|51.5361111111|-0.176666666667
ローズ駅|railwaystation|51.53|-0.169166666667
竹原火力発電所||34.3376111111|132.960305556
穀保町駅|railwaystation|39.7448277778|140.068125
高知市立城東中学校||33.5674722222|133.553638889
ドノー||57.8166666667|29.9666666667
ノヴォソコリニキ|city|56.3333333333|30.15
シュネーベルク (ウンターフランケン)||49.6397222222|9.24722222222
神代小路||32.8687916667|130.267441667
ボロゴエ||57.8666666667|34.05
オクロフカ||58.3833333333|33.3
客村駅||23.0990277778|113.315738889
マーラヤ・ヴィシェラ||58.85|32.2166666667
チュドヴォ||59.1333333333|31.6666666667
星谷寺 (勝浦町)|landmark|33.9384166667|134.51875
ペストヴォ||58.6|35.8166666667
宮崎県庁舎||31.9110277778|131.423861111
丹生神社 (長浜市)||35.5647222222|136.234
丹生神社 (長浜市)||35.5568888889|136.228
キームルィ|city|56.8666666667|37.35
カリャージン|city|57.2333333333|37.85
いちい|landmark|37.7295833333|140.394305556
松原神社 (敦賀市)||35.6515555556|136.054805556
磐田市立向笠小学校||34.7616666667|137.876388889
グレーヴェンマハ||49.6791666667|6.44277777778
洲本港||34.3471916667|134.900286111
長者山新羅神社||40.5028333333|141.491027778
飯野八幡宮||37.0603611111|140.882111111
堂平山|mountain|36.00575|139.190055556
根室郵便局||43.33675|145.580583333
釧路東郵便局||43.0116111111|144.411027778
珸瑤瑁郵便局||43.3649722222|145.7925
ブンディブギョ県|adm1st|0.833333333333|30.25
グア・ムサン駅|railwaystation|4.88388888889|101.969444444
等波神社||35.4964722222|136.236861111
ペチョールィ|city|57.8166666667|27.6
日生中央センタービル||34.9055833333|135.393
ポートランド舞台芸術センター||45.516694|-122.681403
藤切神社||35.048|136.321527778
無量光寺 (和歌山市)||34.22025|135.174416667
尾道市立日比崎小学校||34.4066666667|133.186388889
尾道市立向東小学校||34.4|133.219722222
尾道市立三幸小学校||34.3805555556|133.175
尾道市立吉和小学校||34.4008333333|133.170277778
加納八幡神社||35.4029166667|136.767194444
バート・イシュル||47.7166666667|13.6
グムンデン||47.9166666667|13.7833333333
山梨県食品工業団地||35.5916388889|138.564138889
トラウン||48.2166666667|14.2333333333
釜無工業団地||35.6270277778|138.518444444
舞鶴山|mountain|38.3508888889|140.378055556
キンタ・ダ・ボア・ヴィスタ|landmark|-22.9058333333|-43.2244444444
名古屋掖済会病院||35.1197222222|136.873611111
リオデジャネイロ旧大聖堂||-22.9034|-43.1754
上手稲神社||43.0834722222|141.270055556
一岡神社||34.3758055556|135.288916667
サラキ岬|landmark|41.7001388889|140.524444444
ノースアンナの戦い|event|37.8861111111|-77.4941666667
大皇器地祖神社||35.1383333333|136.384055556
川田神社 (湖南市)||35.0223333333|136.074583333
川田神社 (甲賀市水口町北内貴)||34.9604722222|136.155861111
ポスト・オフィス・ロード|landmark|53.6785388889|-1.35469722222
京都府立城南菱創高等学校||34.8920277778|135.774361111
ヴァイルバッハ (バイエルン)||49.6652777778|9.21861111111
赤城神社 (新宿区)||35.7049722222|139.736333333
壽法寺||34.6559805556|135.519572222
カバロレ県|adm1st|0.583333333333|30.25
コルィマ鉱山|waterbody|69.6293777778|161.490783333
阿南市立新野東小学校||33.845|134.604166667
阿南市立桑野小学校||33.8736111111|134.611944444
阿南市立羽ノ浦小学校||33.9580555556|134.628055556
石井町立高川原小学校||34.0772222222|134.448055556
石井町立浦庄小学校||34.0663888889|134.416388889
海陽町立浅川小学校|edu|33.6255555556|134.36
レオーベン||47.3666666667|15.0833333333
ブラウンズビル (オレゴン州)||44.3933333333|-122.983611111
須賀川市立柏城小学校||37.3204444444|140.371277778
城峯山|mountain|36.0975555556|139.007638889
ポルホフ|city|57.7666666667|29.5666666667
日本スポーツ歯科医学会||35.7358|139.746569444
斐太神社||37.0535555556|138.235694444
エンジェルロード|landmark|34.4772222222|134.188555556
渋沢史料館||35.7491388889|139.739222222
渋沢史料館||35.7491388889|139.739222222
立正大学付属立正中学校・高等学校||35.6202777778|139.723638889
名古屋市立東部医療センター||35.1741666667|136.943333333
キエンジョジョ県|adm1st|0.5|30.8333333333
ハリケーン作戦||-20.4166666667|115.55
アラウ駅|railwaystation|6.43|100.268888889
アロー・スター駅|railwaystation|6.11472222222|100.37
波久奴神社||35.4546388889|136.290611111
グルン駅|railwaystation|5.82|100.478333333
桃尾の滝||34.5977777778|135.874277778
スンガイ・プタニ駅|railwaystation|5.64333333333|100.49
カントー空港||10.0852777778|105.711944444
ワカフ・バル駅|railwaystation|6.11833333333|102.200555556
斎藤報恩会||38.2606944444|140.863527778
斎藤報恩会||38.2659166667|140.873777778
ウーメラ|city|-31.2|136.816666667
ヨークタウン野田|landmark|37.7608333333|140.453611111
横田神社 (総社市)||34.6772222222|133.681305556
小田八幡宮||40.5393888889|141.467944444
大分県立中津東高等学校||33.5811944444|131.221055556
栃木県立鹿沼南高等学校||36.5214722222|139.770333333
ライフガーデンにらさき||35.7116666667|138.4515
須須神社||37.4983333333|137.346666667
金剱宮||36.4497527778|136.630183333
重蔵神社||37.3944805556|136.906219444
賀茂神社 (かほく市)||36.7455333333|136.722611111
ミロス島||36.6833333333|24.4166666667
平和の群像|landmark|34.4894444444|134.174722222
観音信号場|railwaystation|24.3870611111|121.784597222
ミルテンベルク||49.7038888889|9.26444444444
オランゴ環礁|isle|10.2666666667|124.05
御釜 (蔵王連峰)|waterbody|38.1363888889|140.449444444
昭和電工大分コンビナート||33.267142|131.676335
カムウェンゲ県|adm1st|0.166666666667|30.4166666667
加賀神社 (松江市)||35.5647222222|133.062777778
播磨町立播磨南小学校||34.7081666667|134.870083333
クアラ・セランゴール||3.33333333333|101.25
スキャゥルファンダフリョゥト|river|65.9833333333|-17.6333333333
播磨町立播磨西小学校||34.7223055556|134.860055556
高松市図書館|landmark|34.3400555556|134.059638889
高松市図書館|landmark|34.3414722222|134.142861111
高松市図書館|landmark|34.2411666667|134.034527778
高松市図書館|landmark|34.2970555556|133.960111111
高松市図書館||34.3439722222|134.034444444
テンプル教会|landmark|51.5132|-0.1104
アリア・ディ・フィレンツェ||35.6490555556|138.624833333
海野宿||36.3609333333|138.314894444
知多市立中部中学校||34.9759166667|136.869144444
別宮大山祇神社||34.0687361111|132.995116667
本寺井駅|railwaystation|36.4371388889|136.492722222
大久野島毒ガス資料館||34.3059444444|132.994111111
スタリー・グラード||43.1833333333|16.5833333333
奈良市立富雄北小学校||34.6970555556|135.732666667
リューデナウ||49.7113888889|9.17916666667
クラインホイバッハ||49.7227777778|9.21472222222
カセセ県|adm1st|0.15|30.05
藤原岳||35.1586111111|136.452777778
カンパー駅|railwaystation|4.3025|101.153611111
タパー・ロード駅|railwaystation|4.17277777778|101.189166667
無量光寺 (明石市)||34.6448333333|134.981722222
山王病院||35.6697222222|139.727222222
神原神社||35.3461111111|132.895833333
グランド・シャルトルーズ|landmark|45.3633333333|5.79361111111
日本レーザー歯学会||35.7358111111|139.746594444
名古屋市立西部医療センター||35.202|136.902188889
ラウデンバッハ (ウンターフランケン)||49.7458333333|9.17611111111
刈田嶺神社 (蔵王町宮)||38.05025|140.652861111
郡山市役所|landmark|37.4002777778|140.359722222
グロースホイバッハ||49.7272222222|9.22527777778
堀庭園|landmark|34.4946638889|131.727061111
豊島園 〜庭の湯〜||35.7440833333|139.647972222
大伴神社 (高岡市)||36.800003|137.044461
アイスレーベン||51.5166666667|11.55
国営讃岐まんのう公園||34.1668777778|133.879830556
首里郵便局||26.2246388889|127.72775
首里郵便局||26.2274166667|127.730055556
ミュージアムパーク茨城県自然博物館||36.0022930556|139.919666944
チョウショウインハタザクラ||35.8328888889|139.568777778
羽田八幡宮||34.7657213889|137.376276389
小野市立下東条小学校||34.8851111111|134.995777778
名古屋市立緑市民病院||35.0825|136.959722222
加東市立滝野東小学校||34.9425833333|134.965333333
行順寺||35.1580555556|136.551388889
小牧神明社||35.2899444444|136.927016667
グロスター大聖堂||51.8675|-2.24666666667
蒲生八幡神社 (北九州市)||33.8371805556|130.858472222
ロンドン・チャーターハウス|landmark|51.5213888889|-0.0997222222222
瑞丘八幡神社||34.6351666667|135.055944444
丹波市立北小学校||35.19975|135.045194444
西町の稲荷堂||35.2894472222|136.921477778
糸碕神社||34.3848611111|133.116111111
イシンギロ県|adm1st|-0.833333333333|30.8333333333
フライジンク||48.4027777778|11.7488888889
中部労災病院||35.1075|136.889166667
クリンゲンベルク・アム・マイン||49.7841666667|9.18611111111
ダーウィン・カレッジ||52.2005555556|0.113611111111
レルバッハ||49.7730555556|9.24611111111
ハドリー山||26.5|4.7
島根県立浜田高等学校今市分校||34.8653888889|132.257194444
マルクトル・アム・イン||48.2533333333|12.8430555556
ノイブランデンブルク||53.5569444444|13.2611111111
銭洗弁財天宇賀福神社||35.3255555556|139.5425
朝山神社||35.3191666667|132.7725
メンヒベルク||49.7913888889|9.26583333333
千葉市美術館||35.6089861111|140.12465
ショッピングタウンベガ||37.78775|140.930388889
ユステ修道院|landmark|40.1141666667|-5.73888888889
Template:高等専門学校/doc||35.4467333333|136.672408333
秋田市立将軍野中学校||39.7447027778|140.081916667
長浜神社||35.3461111111|132.681388889
ヨーク・ミンスター|landmark|53.9619444444|-1.08194444444
スタディオ・アトレティ・アズーリ・ディターリア|sport|45.7088888889|9.68083333333
キルフラ県|adm1st|-0.216666666667|30.8333333333
クマノヴォ||42.0833333333|21.6666666667
プリレプ||41.3333333333|21.5833333333
星野哲郎記念館||33.9080833333|132.355027778
奈良市立富雄南中学校||34.6819722222|135.753111111
医療法人平心会須賀川病院|landmark|37.2895277778|140.364222222
曽原湖|waterbody|37.6853333333|140.070527778
トムソン・ロイター|landmark|40.7565|-73.9869166667
イオンタウン名取||38.1575277778|140.887083333
横浜市立南山田小学校|edu|35.5574444444|139.589083333
リオブランコ (アクレ州)||-9.97805555556|-67.8119444444
エアレンバッハ・アム・マイン||49.8038888889|9.16388888889
豊原北信号場|railwaystation|24.2727777778|120.741527778
朴口駅|railwaystation|24.2745|120.748055556
日本ハワイ移民資料館||33.9172222222|132.201111111
かつらぎ町立笠田中学校||34.2880555556|135.480444444
甲府銀座ビル||35.6603888889|138.5695
厳島神社 (松山市)||33.8608333333|132.718611111
ウィンチェスター大聖堂|landmark|51.0605555556|-1.31305555556
ムバララ県|adm1st|-0.55|30.55
大阪市立芸術創造館||34.7214722222|135.542694444
ヴェルト・アム・マイン||49.7947222222|9.15388888889
田原郵便局||34.6677222222|137.264083333
ノヴォルジェフ|city|57.0333333333|29.3333333333
岡山の時鐘堂|landmark|34.2254555556|135.172566667
夜久野郵便局||35.3202222222|135.00175
ベジェツク|city|57.7833333333|36.7
クレサーレ||58.25|22.4833333333
ユーデンブルク||47.1666666667|14.65
同志社国際学院初等部・国際部||34.7394444444|135.785444444
相生 (甲府市)||35.6563611111|138.566416667
ジープ島|isle|7.28972222222|151.905
カレッジ (アラスカ州)||64.8483333333|-147.827222222
ピョートル・ヴェリーキイ (重原子力ミサイル巡洋艦)|landmark|69.085437|33.425592
フィステーラ|city|42.9|-9.25
七尾城山運動公園||37.0241666667|136.971388889
岡崎市シビックセンター||34.9302083333|137.160022222
Template:Coord/dms2dec/doc||10.0|20.0
Template:Coord/dms2dec/doc||10.0|20.0
Template:Coord/dms2dec/doc||10.0|20.0
Template:Coord/dms2dec/doc||10.0|25.39
Template:Coord/dms2dec/doc||10.0|25.0
Template:Coord/dms2dec/doc||-10.0|20.0
市立豊中病院||34.8022222222|135.458055556
屋代ダム||33.9086111111|132.216111111
バール (モンテネグロ)||42.1666666667|19.1666666667
イバンダ県|adm1st|-0.1|30.4666666667
アベニュー946|landmark|42.989864|144.37829
アベニュー946||42.99|144.378333333
ヘルツェグ・ノヴィ||42.4530555556|18.5311111111
宗像神社 (桜井市)||34.5108611111|135.859861111
加古川市立陵南中学校||34.7608611111|134.861833333
東勢駅|railwaystation|24.2576388889|120.831833333
八ツ面山|mountain|34.875|137.075277778
宮古郵便局 (沖縄県)||24.7987222222|125.290166667
雄郡神社||33.8265277778|132.757944444
